word, tf, idf
for life, 2, 2
life so, 1, 1
so he, 1, 1
he ends, 1, 1
ends up, 1, 1
up having, 1, 1
a party, 1, 1
party at, 1, 1
home after, 1, 1
after all, 1, 1
all it, 2, 2
not surprising, 2, 2
surprising when, 1, 1
when everything, 3, 2
everything started, 2, 1
started to, 7, 4
get wrong, 1, 1
wrong at, 2, 1
party the, 1, 1
the wrong, 6, 3
wrong presents, 1, 1
presents the, 1, 1
wrong party, 1, 1
party games, 1, 1
games the, 1, 1
wrong prizes, 1, 1
prizes and, 1, 1
wrong food, 1, 1
food nevertheless, 1, 1
nevertheless with, 1, 1
with henry, 1, 1
henry around, 1, 1
around thing, 1, 1
thing would, 1, 1
be great, 1, 1
great and, 1, 1
and disappointing, 1, 1
disappointing for, 1, 1
for long, 2, 2
long he, 1, 1
he sneaks, 1, 1
sneaks off, 1, 1
off to, 1, 1
get his, 1, 1
his water, 1, 1
water gun, 1, 1
gun and, 1, 1
and his, 9, 7
and guests, 1, 1
guests get, 1, 1
get a, 5, 3
a pretty, 2, 2
pretty wet, 1, 1
wet surprise, 1, 1
surprise children, 1, 1
children particularly, 1, 1
particularly those, 1, 1
those aged, 1, 1
aged between, 2, 2
between four, 1, 1
four to, 2, 1
to six, 3, 2
six years, 2, 1
years old, 8, 4
old are, 1, 1
often enthusiastic, 1, 1
enthusiastic noisy, 1, 1
noisy and, 1, 1
and emotional, 2, 2
emotional this, 1, 1
this dynamism, 1, 1
dynamism is, 1, 1
is reasonably, 1, 1
reasonably normal, 1, 1
normal sometimes, 1, 1
sometimes they, 2, 2
are active, 1, 1
active and, 1, 1
a quite, 1, 1
quite handful, 1, 1
handful talking, 1, 1
talking almost, 1, 1
almost all, 2, 2
time not, 1, 1
not doing, 1, 1
doing as, 1, 1
are told, 1, 1
told and, 1, 1
and seems, 1, 1
seems tireless, 1, 1
tireless this, 1, 1
this kind, 1, 1
of behaviour, 3, 3
behaviour is, 2, 1
more usually, 1, 1
usually among, 1, 1
among boys, 1, 1
boys although, 1, 1
although this, 1, 1
this can, 5, 4
very hard, 1, 1
hard situation, 1, 1
situation for, 1, 1
for parents, 2, 2
parents to, 2, 2
to deal, 2, 2
deal with, 2, 2
with as, 2, 2
seen in, 2, 2
story of, 3, 3
of horrid, 1, 1
horrid henry’s, 3, 1
henry’s birthday, 3, 1
birthday where, 1, 1
boy is, 1, 1
is anxiously, 1, 1
anxiously awaiting, 1, 1
awaiting his, 1, 1
party and, 4, 2
and diligently, 1, 1
diligently planning, 1, 1
planning what, 1, 1
what kind, 1, 1
of presents, 1, 1
presents should, 1, 1
be and, 2, 2
and who, 7, 4
who to, 3, 3
to invite, 1, 1
invite on, 1, 1
hand his, 1, 1
parents are, 7, 3
also planning, 1, 1
planning where, 1, 1
party should, 1, 1
should take, 1, 1
take place, 3, 3
also fear, 1, 1
fear the, 1, 1
of henry’s, 1, 1
henry’s expecting, 1, 1
expecting misbehaviour, 1, 1
misbehaviour early, 1, 1
early childhood, 1, 1
childhood is, 2, 2
of amazing, 1, 1
amazing physical, 1, 1
physical growth, 1, 1
growth it, 2, 2
also a, 6, 6
time of, 4, 3
of remarkable, 1, 1
remarkable mental, 1, 1
mental development, 1, 1
development cognitive, 1, 1
cognitive association, 1, 1
association with, 1, 1
with memory, 1, 1
memory reasoning, 1, 1
reasoning problem, 1, 1
problem solving, 1, 1
solving and, 1, 1
and thinking, 1, 1
thinking continue, 1, 1
continue to, 7, 7
to emerge, 1, 1
emerge throughout, 1, 1
throughout childhood, 1, 1
childhood jean, 1, 1
jean piaget, 1, 1
piaget a, 1, 1
a child, 2, 2
child learning, 1, 1
learning development, 1, 1
development depends, 1, 1
on many, 1, 1
many characteristics, 1, 1
characteristics such, 1, 1
as family, 1, 1
family environment, 1, 1
environment emotional, 1, 1
and situations, 1, 1
situations usually, 1, 1
usually the, 1, 1
first people, 2, 2
people with, 3, 3
with whom, 2, 2
whom the, 1, 1
the child, 3, 2
child interacts, 1, 1
interacts are, 1, 1
are parents, 1, 1
parents according, 1, 1
the research, 5, 2
research parenting, 1, 1
parenting is, 1, 1
is directly, 1, 1
directly related, 1, 1
to theory, 2, 1
theory of, 5, 4
mind and, 2, 2
and emotion, 1, 1
emotion understanding, 1, 1
understanding in, 1, 1
in particular, 1, 1
particular research, 1, 1
research related, 1, 1
mind has, 1, 1
has examined, 2, 2
examined the, 3, 3
of such, 7, 5
such variables, 1, 1
variables as, 1, 1
as attachment, 1, 1
attachment parenting, 1, 1
parenting style, 1, 1
style and, 2, 2
discipline bowlby, 1, 1
bowlby 1982, 1, 1
1982 suggested, 1, 1
suggested that, 3, 3
that secure, 1, 1
secure attachments, 1, 1
attachments enable, 1, 1
enable children, 1, 1
children to, 11, 5
to learn, 7, 3
learn about, 2, 2
about their, 4, 3
their caretaker’s, 1, 1
caretaker’s perspective, 1, 1
perspective which, 1, 1
which then, 3, 2
then allows, 1, 1
allows a, 1, 1
a child, 12, 4
child to, 1, 1
to recognize, 2, 2
recognize differences, 1, 1
between his/her, 1, 1
his/her own, 1, 1
own and, 3, 2
and his/her, 1, 1
his/her caretaker’s, 1, 1
caretaker’s perspectives, 1, 1
perspectives in, 1, 1
in early, 1, 1
early childhoods, 1, 1
childhoods relationships, 1, 1
relationships are, 1, 1
formed with, 1, 1
with brothers, 1, 1
brothers and, 1, 1
and or, 1, 1
or sisters, 1, 1
sisters and, 1, 1
other children, 2, 1
children beyond, 2, 2
beyond the, 1, 1
the immediate, 1, 1
immediate family, 1, 1
family parental, 1, 1
parental and, 1, 1
the environmental, 1, 1
environmental influence, 1, 1
influence have, 1, 1
very high, 1, 1
high probabilities, 1, 1
probabilities to, 1, 1
to influence, 2, 2
child behaviour, 4, 1
behaviour the, 1, 1
the environment, 1, 1
environment is, 1, 1
not entity, 1, 1
entity that, 2, 1
that inevitably, 2, 1
inevitably imposes, 2, 1
imposes upon, 2, 1
upon individuals, 2, 1
individuals when, 2, 1
when movement, 2, 1
movement is, 2, 1
is constrains, 1, 1
constrains some, 1, 1
some aspects, 2, 1
the physical, 3, 2
physical and, 5, 3
may influence, 2, 1
influence on, 4, 2
on individuals, 3, 2
individuals whether, 2, 1
whether they, 4, 3
they like, 2, 1
like it, 3, 2
it or, 7, 5
not nevertheless, 2, 1
nevertheless most, 2, 1
most aspects, 2, 1
environment do, 2, 1
not operate, 2, 1
operate as, 2, 1
as influence, 1, 1
influence until, 2, 1
until they, 3, 2
are activated, 2, 1
activated by, 2, 1
by appropriate, 2, 1
appropriate behaviour, 2, 1
behaviour observing, 1, 1
observing to, 1, 1
to previews, 1, 1
previews research, 1, 1
research children, 1, 1
children development, 1, 1
development also, 1, 1
also depends, 1, 1
on parent-child, 1, 1
parent-child relationship, 1, 1
relationship it, 1, 1
of important, 1, 1
important aspects, 2, 2
aspects which, 1, 1
which should, 1, 1
be taken, 1, 1
taken into, 1, 1
into account, 3, 3
account for, 2, 2
for individual, 1, 1
individual differences, 2, 2
differences in, 2, 2
in early, 2, 1
early social-cognitive, 1, 1
social-cognitive performance, 1, 1
performance horrid, 1, 1
birthday story, 4, 1
story gives, 1, 1
gives a, 1, 1
good opportunity, 1, 1
to discuss, 4, 3
discuss good, 1, 1
and bad, 4, 3
bad behaviour, 1, 1
behaviour for, 1, 1
for both, 6, 6
both child, 1, 1
child and, 1, 1
and parents, 1, 1
also relationship, 1, 1
relationship the, 1, 1
the relationship, 1, 1
between parents, 2, 1
and young, 2, 2
young children, 2, 2
children is, 2, 1
most powerful, 4, 3
powerful factor, 1, 1
factor in, 2, 2
child growth, 1, 1
growth and, 5, 5
development during, 1, 1
early years, 1, 1
years parents, 1, 1
young child’s, 1, 1
child’s universe, 1, 1
universe the, 1, 1
the type, 2, 2
of attachment, 1, 1
attachment relationship, 1, 1
relationship that, 1, 1
that a, 12, 9
child forms, 1, 1
forms with, 1, 1
with his, 10, 7
parents actually, 1, 1
actually helps, 1, 1
helps shape, 1, 1
shape connections, 1, 1
connections related, 1, 1
to language, 1, 1
language thinking, 1, 1
thinking behaviours, 1, 1
behaviours and, 2, 2
and emotions, 2, 2
emotions horrid, 1, 1
story proves, 1, 1
proves that, 5, 3
that parents, 2, 2
parents had, 1, 1
had a, 8, 5
a role, 2, 2
role as, 1, 1
well on, 1, 1
on their, 22, 7
their child, 1, 1
behaviour because, 1, 1
of parent’s, 1, 1
parent’s attitude, 1, 1
attitude about, 1, 1
their son’s, 1, 1
son’s birthday, 1, 1
not reliable, 1, 1
reliable they, 1, 1
they started, 1, 1
to complain, 2, 2
complain about, 1, 1
place and, 1, 1
the how, 1, 1
how it, 10, 6
it would, 2, 2
would cost, 2, 2
cost when, 1, 1
child told, 1, 1
them about, 1, 1
the coming, 2, 2
coming birthday, 1, 1
birthday therefore, 1, 1
therefore it, 3, 3
not surprise, 1, 1
surprise when, 1, 1
go wrong, 1, 1
party according, 1, 1
to family, 3, 3
family systems, 1, 1
systems theory, 1, 1
theory minuchin, 1, 1
minuchin &, 1, 1
& fishman, 1, 1
fishman 1981, 1, 1
1981 broader, 1, 1
broader factors, 1, 1
factors that, 4, 4
that influence, 2, 2
the parent, 1, 1
parent also, 1, 1
also can, 2, 2
can affect, 4, 3
the dynamics, 2, 2
dynamics between, 1, 1
and children, 2, 2
children for, 1, 1
for instance, 9, 3
instance parental, 1, 1
parental stress, 1, 1
stress could, 2, 1
could become, 1, 1
become a, 3, 3
major force, 1, 1
force contributing, 1, 1
contributing to, 1, 1
to adaptive, 1, 1
adaptive and, 1, 1
and maladaptive, 1, 1
maladaptive child, 1, 1
child development, 2, 1
development parenting, 1, 1
parenting stress, 1, 1
stress is, 4, 2
many factors, 1, 1
factors aspects, 1, 1
aspects that, 1, 1
can influence, 2, 2
behaviour and, 7, 4
development such, 1, 1
such for, 1, 1
for parent, 1, 1
parent suffering, 1, 1
suffering high, 1, 1
of stress, 1, 1
stress mainly, 1, 1
mainly from, 1, 1
from economic, 1, 1
economic difficulties, 1, 1
difficulties normally, 1, 1
normally are, 1, 1
are less, 5, 3
less responsive, 1, 1
responsive and, 1, 1
and affectionate, 1, 1
affectionate with, 1, 1
this proves, 2, 1
that parenting, 1, 1
parenting stress, 1, 1
could negatively, 1, 1
negatively affects, 1, 1
affects a, 1, 1
a child’s, 2, 1
child’s social, 1, 1
social cognitive, 2, 1
cognitive development, 1, 1
development cole, 1, 1
cole and, 1, 1
and mitchell, 1, 1
mitchell 1998, 1, 1
1998 as, 1, 1
as development, 1, 1
development continues, 1, 1
continues so, 1, 1
the child’s, 1, 1
child’s network, 1, 1
network of, 3, 2
of relationships, 1, 1
relationships increases, 1, 1
increases with, 1, 1
with teachers, 1, 1
teachers classmates, 1, 1
classmates neighbours, 1, 1
neighbours and, 1, 1
and so, 8, 6
so becoming, 1, 1
becoming an, 1, 1
important part, 1, 1
social development, 1, 1
development parent’s, 1, 1
parent’s behaviour, 1, 1
first thing, 2, 1
thing that, 2, 2
that could, 1, 1
could affect, 1, 1
affect a, 2, 2
and decision, 1, 1
making it, 1, 1
child memory, 1, 1
memory is, 1, 1
is like, 3, 3
like a, 2, 2
a recording, 1, 1
recording device, 1, 1
device which, 1, 1
which can, 10, 7
can only, 5, 5
only reproduce, 1, 1
reproduce exactly, 1, 1
exactly what, 1, 1
have recorded, 1, 1
recorded learned, 1, 1
learned from, 1, 1
from people, 3, 3
them according, 1, 1
to horrid, 1, 1
story it, 1, 1
it encourages, 1, 1
encourages children, 1, 1
about friendship, 1, 1
friendship and, 1, 1
also teaches, 1, 1
teaches them, 1, 1
them how, 3, 2
how important, 1, 1
important is, 1, 1
being social, 1, 1
social with, 1, 1
with other, 4, 4
children friendships, 1, 1
friendships in, 1, 1
in childhood, 2, 1
childhood start, 1, 1
start as, 1, 1
as real, 2, 2
real relationships, 1, 1
relationships based, 1, 1
on enjoyable, 1, 1
enjoyable experiences, 1, 1
experiences as, 1, 1
as they, 1, 1
they grow, 1, 1
grow up, 4, 4
up friendships, 1, 1
friendships involve, 1, 1
involve into, 1, 1
more abstract, 1, 1
abstract concept, 1, 1
concept one, 1, 1
one based, 1, 1
based upon, 4, 2
upon mutual, 1, 1
mutual reflection, 1, 1
reflection and, 2, 2
and psychological, 3, 2
psychological satisfaction, 1, 1
satisfaction that, 1, 1
that is, 4, 3
reason in, 1, 1
in horrid, 1, 1
henry story, 1, 1
story the, 1, 1
thing he, 1, 1
he has, 5, 5
has done, 2, 2
done was, 1, 1
to judge, 1, 1
judge his, 1, 1
his friends, 1, 1
friends and, 8, 6
and decide, 2, 2
decide who, 1, 1
who should, 2, 1
be invited, 2, 1
invited to, 1, 1
invited unfortunately, 1, 1
unfortunately he, 1, 1
that all, 13, 8
all friends, 1, 1
friends name, 1, 1
name were, 1, 1
were crossed, 1, 1
crossed which, 1, 1
which means, 4, 3
no guest, 1, 1
guest and, 1, 1
no presents, 1, 1
presents this, 1, 1
role friendships, 1, 1
friendships play, 1, 1
play throughout, 1, 1
throughout lie, 1, 1
lie is, 1, 1
important friendships, 1, 1
friendships for, 1, 1
children provide, 1, 1
provide numerous, 1, 1
numerous important, 1, 1
important functions, 1, 1
functions including, 1, 1
including companionship, 1, 1
companionship stimulation, 1, 1
stimulation and, 1, 1
and physical, 3, 3
and affection, 1, 1
affection each, 1, 1
each of, 1, 1
this functions, 1, 1
functions has, 1, 1
a different, 4, 3
different degree, 1, 1
degree of, 2, 2
of importance, 1, 1
importance at, 2, 2
at different, 1, 1
different times, 1, 1
times of, 3, 3
development several, 1, 1
several theorists, 1, 1
theorists view, 1, 1
view the, 1, 1
of friendships, 1, 1
friendships similarly, 1, 1
similarly to, 1, 1
other areas, 3, 2
areas of, 5, 4
human development, 1, 1
development as, 2, 2
as going, 1, 1
going through, 2, 2
through predictable, 1, 1
predictable progressive, 1, 1
progressive stages, 1, 1
stages in, 1, 1
in first, 1, 1
first stage, 1, 1
stage friendship, 1, 1
friendship for, 1, 1
children four, 1, 1
old is, 1, 1
is based, 5, 5
on based, 1, 1
on physical, 1, 1
physical or, 1, 1
or geographical, 1, 1
geographical considerations, 1, 1
considerations and, 1, 1
is rather, 1, 1
rather self-cantered, 1, 1
self-cantered a, 1, 1
a friend, 1, 1
friend is, 2, 1
is playmate, 1, 1
playmate who, 1, 1
who lives, 1, 1
lives nearby, 1, 1
nearby and, 1, 1
has toys, 1, 1
toys at, 1, 1
at this, 1, 1
this stage, 3, 2
stage there, 2, 2
there little, 1, 1
no understanding, 2, 2
understanding personality, 1, 1
traits the, 1, 1
second stage, 1, 1
stage concerns, 1, 1
concerns children, 1, 1
children of, 4, 2
of age, 2, 2
age seven, 1, 1
seven to, 1, 1
to nine, 1, 1
nine years, 1, 1
old or, 1, 1
or younger, 3, 2
younger at, 1, 1
at this, 3, 3
stage children, 1, 1
children begin, 1, 1
begin to, 5, 5
understand reciprocity, 1, 1
reciprocity and, 1, 1
and develop, 3, 2
an awareness, 2, 1
other child’s, 1, 1
child’s feelings, 1, 1
feelings there, 1, 1
there no, 1, 1
doubt that, 1, 1
that having, 1, 1
a friend, 3, 3
extremely important, 2, 2
children many, 1, 1
many researches, 1, 1
researches have, 1, 1
have proved, 1, 1
proved this, 1, 1
this saying, 1, 1
saying that, 2, 2
that more, 2, 2
than half, 1, 1
half the, 1, 1
the children, 7, 4
children referred, 1, 1
referred for, 2, 2
for emotional, 1, 1
emotional or, 1, 1
or behavioural, 1, 1
behavioural problems, 1, 1
problems have, 1, 1
no friends, 1, 1
friends or, 5, 2
or experience, 1, 1
experience difficulty, 1, 1
difficulty in, 2, 2
in peer, 1, 1
peer interactions, 1, 1
interactions friendships, 1, 1
friendships contribute, 1, 1
contribute significantly, 1, 1
significantly to, 1, 1
social skills, 2, 1
being sensitive, 1, 1
people’s point, 1, 1
point of, 7, 7
of view, 3, 3
view learning, 1, 1
learning the, 2, 2
the rules, 1, 1
rules of, 1, 1
of conversation, 1, 1
conversation and, 1, 1
learning sex, 1, 1
sex and, 1, 1
and age, 1, 1
age appropriate, 1, 1
appropriate behaviours, 1, 1
behaviours they, 1, 1
to define, 2, 2
define both, 1, 1
both self, 1, 1
self and, 1, 1
and self-worth, 1, 1
self-worth friends, 1, 1
friends also, 1, 1
also have, 4, 4
a powerful, 3, 3
powerful influence, 1, 1
child’s positive, 1, 1
negative school, 1, 1
school performance, 1, 1
performance and, 2, 2
and may, 4, 4
may also, 7, 7
to encourage, 7, 5
encourage or, 1, 1
or discourage, 1, 1
discourage deviant, 1, 1
deviant behaviours, 1, 1
behaviours such, 1, 1
as delinquency, 1, 1
delinquency or, 1, 1
or drug, 1, 1
drug use, 4, 2
use compared, 1, 1
compared to, 3, 3
to children, 2, 2
who lack, 1, 1
lack friends, 1, 1
friends children, 1, 1
with good, 2, 2
good friends, 1, 1
friends have, 1, 1
have higher, 1, 1
higher self-esteem, 1, 1
self-esteem they, 1, 1
they are, 21, 11
less likely, 4, 3
be lonely, 1, 1
lonely and, 4, 3
and act, 4, 3
act more, 1, 1
more pro, 1, 1
pro socially, 1, 1
socially they, 1, 1
to cope, 2, 2
cope with, 2, 2
with life, 1, 1
life stresses, 1, 1
stresses and, 1, 1
and normal, 1, 1
normal transitions, 1, 1
transitions and, 1, 1
and are, 17, 12
also less, 1, 1
less victimized, 1, 1
victimized by, 1, 1
by peers, 1, 1
peers interestingly, 1, 1
interestingly children, 1, 1
friends of, 1, 1
of both, 8, 7
both sexes, 5, 4
sexes as, 2, 2
a group, 8, 6
group are, 1, 1
are well-adjusted, 1, 1
well-adjusted and, 1, 1
and have, 7, 7
have greater, 1, 1
greater social, 1, 1
skills than, 1, 1
than children, 1, 1
who have, 7, 6
have only, 1, 1
only same, 1, 1
same sex, 1, 1
sex friendships, 1, 1
friendships as, 1, 1
as parents, 1, 1
parents it, 1, 1
to keep, 3, 3
keep in, 1, 1
is although, 1, 1
although friendships, 1, 1
friendships follow, 1, 1
follow a, 3, 3
a somewhat, 1, 1
somewhat predictable, 1, 1
predictable developmental, 1, 1
developmental sequence, 1, 1
sequence as, 1, 1
as in, 3, 3
in other, 4, 4
of physical, 3, 3
physical cognitive, 1, 1
cognitive or, 1, 1
or social-emotional, 1, 1
social-emotional development, 1, 1
development not, 1, 1
children progress, 1, 1
progress at, 1, 1
same rate, 1, 1
rate and, 3, 3
and delays, 1, 1
delays are, 1, 1
not necessarily, 5, 4
necessarily a, 1, 1
a need, 2, 2
need for, 9, 9
for concern, 1, 1
concern additionally, 1, 1
additionally parents, 1, 1
parents who, 1, 1
who interpret, 1, 1
interpret their, 1, 1
their children’s, 3, 3
children’s desire, 1, 1
for solitary, 1, 1
solitary play, 1, 1
play as, 1, 1
as loneliness, 1, 1
loneliness and, 1, 1
and attempt, 1, 1
attempt to, 11, 11
to push, 2, 2
push friends, 1, 1
friends on, 1, 1
on them, 3, 3
them may, 3, 3
be making, 1, 1
making an, 1, 1
an incorrect, 1, 1
incorrect assumption, 1, 1
assumption as, 1, 1
as important, 1, 1
important as, 1, 1
as friendships, 1, 1
friendships are, 1, 1
are like, 1, 1
like their, 1, 1
their adult, 2, 2
adult counterparts, 1, 1
counterparts children, 1, 1
children may, 5, 2
may greatly, 1, 1
greatly enjoy, 1, 1
enjoy and, 1, 1
and choose, 1, 1
choose solitary, 1, 1
solitary activities, 1, 1
activities it’s, 1, 1
it’s important, 2, 2
to distinguish, 1, 1
distinguish between, 1, 1
between being, 1, 1
being lonely, 1, 1
be alone, 1, 1
alone even, 1, 1
even in, 2, 2
childhood like, 1, 1
like adults, 1, 1
adults children, 1, 1
children need, 1, 1
need alone, 1, 1
alone space, 1, 1
space to, 1, 1
develop and, 1, 1
their own, 29, 10
own way, 2, 2
way reflect, 1, 1
reflect on, 1, 1
the day’s, 1, 1
day’s activities, 1, 1
activities if, 1, 1
if we, 3, 3
take a, 3, 3
a close, 1, 1
close look, 1, 1
look on, 1, 1
on horrid, 1, 1
story you, 1, 1
could understand, 1, 1
understand the, 11, 7
the financial, 3, 3
financial situation, 1, 1
the family, 12, 8
family it, 1, 1
it seems, 3, 3
seems that, 2, 2
that family, 2, 2
family income, 1, 1
income has, 1, 1
effective effect, 1, 1
on child, 1, 1
development even, 1, 1
even casual, 1, 1
casual observers, 1, 1
observers note, 1, 1
of affluent, 1, 1
affluent parents, 1, 1
are more, 9, 6
more likely, 8, 5
succeed in, 4, 2
in life, 4, 4
life than, 1, 1
of poor, 3, 2
poor parents, 2, 1
parents for, 1, 1
instance compared, 1, 1
compared to, 7, 7
to more, 2, 2
more affluent, 1, 1
affluent children, 1, 1
children poor, 1, 1
poor children, 3, 1
children score, 1, 1
score low, 1, 1
low on, 1, 1
on tests, 1, 1
tests of, 1, 1
of cognitive, 2, 2
cognitive skill, 1, 1
skill in, 2, 2
early childhood, 1, 1
childhood have, 1, 1
have more, 1, 1
more behaviour, 1, 1
behaviour problems, 1, 1
problems in, 2, 2
school and, 5, 4
home are, 1, 1
to drop, 1, 1
drop out, 1, 1
high school, 4, 3
and those, 1, 1
who do, 4, 3
do finish, 1, 1
finish high, 1, 1
school are, 2, 2
to enrol, 1, 1
enrol in, 1, 1
in or, 1, 1
or graduate, 1, 1
graduate course, 1, 1
course are, 1, 1
have children, 1, 1
children at, 1, 1
at young, 2, 2
young age, 2, 2
age are, 1, 1
be poor, 1, 1
poor themselves, 1, 1
themselves when, 1, 1
they adults, 1, 1
most intuitive, 1, 1
intuitive explanation, 1, 1
explanation for, 2, 1
this difference, 1, 1
difference is, 1, 1
that rich, 1, 1
rich parents, 1, 1
parents can, 1, 1
can spend, 1, 1
spend more, 1, 1
than poor, 1, 1
children and, 10, 6
these “investments”, 1, 1
“investments” lead, 1, 1
to better, 1, 1
better outcomes, 1, 1
outcomes for, 2, 2
for their, 23, 12
this intuition, 1, 1
intuition fit, 1, 1
fit the, 1, 1
the interests, 4, 3
interests of, 4, 3
of policy, 1, 1
policy makers, 2, 2
makers looking, 1, 1
looking for, 4, 3
for simple, 1, 1
simple solutions, 1, 1
solutions to, 3, 3
to alleviate, 1, 1
alleviate poverty, 1, 1
poverty and, 2, 1
its apparent, 1, 1
apparent by-products, 1, 1
by-products if, 1, 1
if poor, 1, 1
children fail, 2, 2
fail because, 1, 1
because their, 2, 2
their parents, 4, 3
parents cannot, 1, 1
cannot make, 1, 1
make sufficient, 1, 1
sufficient monetary, 1, 1
monetary investments, 1, 1
investments in, 1, 1
their future, 3, 3
future then, 1, 1
then government, 1, 1
government can, 1, 1
can improve, 3, 2
improve the, 8, 4
life chances, 1, 1
chances of, 2, 2
children by, 2, 2
by providing, 2, 1
providing families, 1, 1
families with, 1, 1
