word, tf, idf
not be, 9, 7
be proportionate, 1, 1
proportionate moreover, 1, 1
moreover what, 1, 1
what little, 1, 1
little heart, 1, 1
heart they, 1, 1
have for, 1, 1
for service, 1, 1
service will, 1, 1
will diminish, 1, 1
diminish quickly, 1, 1
quickly and, 2, 2
and of, 1, 1
of course, 2, 2
course this, 1, 1
this is, 9, 8
is definitely, 7, 7
definitely not, 3, 3
not enough, 1, 1
enough in, 1, 1
in some, 2, 2
some situations, 1, 1
situations it, 1, 1
is certainly, 1, 1
certainly understandable, 1, 1
understandable that, 1, 1
people choose, 2, 1
choose other, 1, 1
other activities, 1, 1
activities over, 1, 1
over service, 1, 1
service students, 1, 1
students should, 1, 1
should put, 3, 3
put their, 2, 2
their studies, 3, 2
studies on, 1, 1
on high, 1, 1
high priorities, 1, 1
priorities and, 1, 1
and young, 2, 2
in general, 2, 2
general seek, 1, 1
seek excitement, 1, 1
excitement and, 2, 2
and new, 4, 3
new experiences, 1, 1
experiences so, 1, 1
are entitled, 1, 1
entitled to, 1, 1
to some, 3, 3
some level, 1, 1
level of, 2, 2
of self-centeredness, 1, 1
self-centeredness in, 1, 1
fact pursuing, 1, 1
pursuing wild, 1, 1
wild creative, 1, 1
creative ways, 1, 1
ways of, 3, 3
doing things, 1, 1
things will, 1, 1
will probably, 2, 2
probably be, 3, 3
a help, 1, 1
help to, 5, 4
to community, 1, 1
community if, 1, 1
if these, 1, 1
these young, 3, 3
to lend, 1, 1
lend their, 1, 1
talents and, 1, 1
and innovations, 1, 1
innovations accordingly, 1, 1
accordingly this, 1, 1
this requires, 1, 1
requires a, 1, 1
much deeper, 1, 1
deeper understanding, 1, 1
understanding than, 1, 1
than exists, 1, 1
exists in, 1, 1
the young, 3, 2
people of, 3, 3
today but, 2, 2
but it, 7, 7
it also, 4, 4
also goes, 1, 1
goes to, 1, 1
to show, 5, 4
the measure, 1, 1
measure of, 1, 1
of contribution, 1, 1
contribution is, 1, 1
is hardly, 1, 1
hardly as, 1, 1
as time, 4, 3
time -, 1, 1
- it, 1, 1
it involves, 1, 1
involves an, 1, 1
an awareness, 1, 1
awareness and, 2, 2
and some, 4, 4
some heart, 1, 1
heart in, 1, 1
in all, 6, 6
chinese, 8, 7
tradition, 2, 2
demands, 2, 2
servile, 1, 1
husbands, 2, 2
solely, 2, 2
attendance, 1, 1
begun, 2, 2
recognize, 1, 1
“family”, 1, 1
integral, 1, 1
whole, 24, 21
pith, 1, 1
lies, 5, 5
keywords, 1, 1
“sharing, 1, 1
caring, 4, 4
acknowledge, 1, 1
moral, 1, 1
duties, 3, 2
remain, 2, 2
supportive, 1, 1
prescribing, 1, 1
list, 3, 3
arranges, 1, 1
allocation, 1, 1
household-, 1, 1
otiose, 1, 1
hand, 22, 16
mop, 3, 3
such, 10, 7
type, 3, 3
collaboration, 1, 1
lasts, 2, 2
sort, 3, 3
regulation, 1, 1
rises, 1, 1
one’s, 12, 7
exactly, 4, 4
household, 3, 2
exhausting, 3, 3
both, 32, 19
understand, 24, 8
towards, 7, 7
grudge, 1, 1
spare, 2, 2
whenever, 6, 6
dusty, 1, 1
i’d, 8, 3
sweep, 2, 2
spot, 6, 5
greasy, 2, 2
plates, 2, 2
table, 5, 4
leftovers, 1, 1
developed, 5, 5
early, 4, 4
age, 7, 6
bothers, 1, 1
me—especially, 1, 1
force, 3, 3
sofa, 1, 1
times, 13, 11
fatigue—i, 1, 1
remind, 3, 3
pulls, 1, 1
after, 23, 18
brightens, 1, 1
mood, 4, 3
we’re, 1, 1
sheltered, 1, 1
roof, 2, 2
surely, 3, 3
helps, 4, 3
harmony, 4, 4
bliss, 1, 1
brawls, 1, 1
conflicts, 3, 3
chinese tradition, 1, 1
tradition demands, 1, 1
demands that, 2, 2
women be, 1, 1
be servile, 1, 1
servile to, 1, 1
their husbands, 2, 2
husbands and, 1, 1
and be, 5, 5
be solely, 1, 1
solely responsible, 1, 1
the attendance, 1, 1
attendance to, 1, 1
to household, 1, 1
household environment, 1, 1
environment however, 1, 1
however people, 1, 1
nowadays have, 1, 1
have begun, 1, 1
begun to, 2, 2
to recognize, 1, 1
recognize “family”, 1, 1
“family” as, 1, 1
an integral, 1, 1
integral whole, 1, 1
whole the, 1, 1
the pith, 1, 1
pith of, 1, 1
of such, 5, 4
such concept, 1, 1
concept lies, 1, 1
lies in, 3, 3
the keywords, 1, 1
keywords “sharing, 1, 1
“sharing and, 1, 1
and caring, 2, 2
caring ”, 1, 1
” in, 4, 4
opinion it’s, 1, 1
it’s more, 1, 1
more important, 9, 4
for family, 1, 1
members to, 3, 3
to acknowledge, 1, 1
acknowledge their, 1, 1
their moral, 1, 1
moral duties, 1, 1
duties to, 1, 1
family and, 5, 3
and always, 1, 1
always remain, 2, 2
remain supportive, 1, 1
supportive while, 1, 1
while actually, 1, 1
actually prescribing, 1, 1
prescribing a, 1, 1
a list, 1, 1
list that, 1, 1
that arranges, 1, 1
arranges the, 1, 1
the allocation, 1, 1
allocation of, 1, 1
of household-, 1, 1
household- chores, 1, 1
chores duties, 1, 1
duties seem, 1, 1
seem rather, 1, 1
rather otiose, 1, 1
otiose when, 1, 1
when one, 2, 2
one family, 1, 1
has work, 1, 1
at hand, 1, 1
hand those, 1, 1
those in, 3, 3
in leisure, 1, 1
leisure can, 1, 1
can perhaps, 1, 1
perhaps go, 1, 1
go mop, 1, 1
mop the, 2, 2
floor or, 1, 1
or do, 2, 2
dishes such, 1, 1
such type, 1, 1
type of, 3, 3
of collaboration, 1, 1
collaboration lasts, 1, 1
lasts longer, 1, 1
longer than, 1, 1
than any, 1, 1
any sort, 1, 1
sort of, 2, 2
of regulation, 1, 1
regulation since, 1, 1
since it, 5, 5
it rises, 1, 1
rises from, 1, 1
from one’s, 1, 1
one’s heart, 1, 1
heart and, 1, 1
and one’s, 1, 1
one’s will, 1, 1
will this, 1, 1
is exactly, 2, 2
exactly the, 1, 1
way my, 1, 1
family works, 1, 1
works household, 1, 1
household chores, 3, 2
be exhausting, 1, 1
exhausting but, 1, 1
but since, 1, 1
since both, 1, 1
both my, 1, 1
parents and, 2, 2
i understand, 1, 1
understand that, 2, 2
that it’s, 1, 1
it’s a, 2, 2
a means, 2, 2
means towards, 1, 1
towards better, 1, 1
better living, 1, 1
living quality, 1, 1
quality we, 1, 1
we never, 2, 2
never grudge, 1, 1
grudge to, 1, 1
to spare, 1, 1
spare out, 1, 1
out time, 1, 1
and labor, 1, 1
labor whenever, 1, 1
whenever there, 1, 1
are chores, 1, 1
chores to, 3, 3
done if, 1, 1
if the, 2, 2
floor seem, 1, 1
seem a, 1, 1
a little, 5, 5
little dusty, 1, 1
dusty i’d, 1, 1
i’d just, 2, 1
just go, 1, 1
and sweep, 2, 2
sweep it, 1, 1
it if, 2, 2
if i, 6, 6
i spot, 1, 1
spot greasy, 1, 1
greasy plates, 2, 2
plates on, 1, 1
the table, 3, 2
table with, 1, 1
with leftovers, 1, 1
leftovers on, 1, 1
it i’d, 1, 1
just clean, 1, 1
clean them, 1, 1
them up, 2, 2
up the, 1, 1
same goes, 1, 1
goes for, 1, 1
parents i, 1, 1
have developed, 1, 1
developed the, 1, 1
the habit, 1, 1
habit of, 1, 1
doing household, 4, 3
household chores, 13, 4
chores since, 2, 2
since an, 1, 1
an early, 1, 1
early age, 1, 1
age and, 2, 2
and though, 1, 1
though it, 4, 4
it sometimes, 1, 1
sometimes bothers, 1, 1
bothers me—especially, 1, 1
me—especially when, 1, 1
when i, 20, 16
to force, 1, 1
force myself, 1, 1
myself out, 1, 1
the sofa, 1, 1
sofa in, 1, 1
in times, 1, 1
times of, 1, 1
of fatigue—i, 1, 1
fatigue—i remind, 1, 1
remind myself, 2, 2
myself that, 3, 3
is what, 4, 3
what pulls, 1, 1
pulls a, 1, 1
family together, 1, 1
together after, 1, 1
after all, 2, 2
all a, 3, 3
clean house, 1, 1
house always, 1, 1
always brightens, 1, 1
brightens the, 1, 1
the mood, 1, 1
mood and, 1, 1
and as, 4, 4
as we’re, 1, 1
we’re all, 1, 1
all sheltered, 1, 1
sheltered under, 1, 1
under the, 5, 5
same roof, 1, 1
roof a, 1, 1
good mood, 2, 2
mood surely, 1, 1
surely helps, 1, 1
helps us, 3, 2
us live, 1, 1
in harmony, 4, 4
harmony and, 1, 1
and bliss, 1, 1
bliss driving, 1, 1
driving away, 1, 1
away brawls, 1, 1
brawls and, 1, 1
and conflicts, 1, 1
tedious, 2, 2
finds, 1, 1
far, 8, 8
concerned, 7, 7
keeping, 9, 9
distributed, 4, 3
to, 29, 26
begin, 9, 9
equal, 8, 4
woman, 2, 2
complaint, 1, 1
husband, 2, 2
lying, 4, 4
couch, 2, 2
watching, 5, 5
tv, 4, 4
occupied, 1, 1
sorts, 1, 1
run, 9, 8
fierce, 1, 1
quarrels, 1, 1
thus, 9, 9
dampening, 1, 1
shares, 2, 2
guaranteed, 1, 1
secondly, 6, 6
sharing, 1, 1
fairly, 4, 3
children, 1, 1
learn, 26, 16
responsibilities, 6, 6
break, 5, 5
essential, 4, 4
role, 10, 8
well-distributed, 1, 1
father, 11, 10
dinner, 2, 2
vacuums, 2, 2
garbage, 3, 3
quite, 12, 10
first, 11, 11
effort, 9, 9
crouch, 1, 1
brush, 1, 1
causing, 1, 1
pain, 4, 3
next, 1, 1
smell, 4, 3
detergent, 1, 1
piercing, 1, 1
nose, 2, 2
nevertheless, 2, 2
option, 1, 1
endure, 3, 3
awful, 2, 2
last, 8, 8
walls, 1, 1
finish, 6, 6
drenched, 1, 1
pants, 1, 1
wet, 1, 1
heavy, 4, 4
feet, 2, 2
uncomfortable, 2, 2
soaking, 1, 1
water, 3, 2
however, 16, 12
distribute, 2, 2
derive, 2, 2
accomplishment, 3, 3
chores are, 5, 4
are anything, 1, 1
anything but, 1, 1
but interesting, 1, 1
interesting they, 1, 1
often tedious, 1, 1
tedious and, 1, 1
and tiring, 2, 2
tiring work, 1, 1
work and, 6, 6
and everyone, 2, 2
everyone finds, 1, 1
finds themselves, 1, 1
themselves reluctant, 1, 1
do household, 1, 1
chores however, 1, 1
however as, 2, 2
as far, 1, 1
far as, 3, 3
am concerned, 3, 3
concerned each, 1, 1
member should, 5, 5
for keeping, 1, 1
keeping the, 3, 3
house clean, 4, 4
clean household, 1, 1
be distributed, 1, 1
distributed equally, 1, 1
equally to, 1, 1
to every, 4, 4
member for, 1, 1
for two, 2, 2
two reasons, 3, 2
reasons to, 1, 1
to begin, 6, 6
begin with, 6, 6
the equal, 2, 1
equal distribution, 2, 1
of household, 2, 1
can avoid, 1, 1
avoid conflicts, 1, 1
conflicts between, 1, 1
between family, 1, 1
members for, 1, 1
example a, 1, 1
a woman, 1, 1
woman may, 1, 1
may complaint, 1, 1
complaint that, 1, 1
that her, 1, 1
her husband, 1, 1
husband is, 1, 1
is always, 4, 4
always lying, 1, 1
lying on, 2, 2
the couch, 1, 1
couch watching, 1, 1
watching tv, 1, 1
tv while, 1, 1
while she, 1, 1
is occupied, 1, 1
occupied by, 1, 1
by all, 3, 3
all sorts, 1, 1
sorts of, 1, 1
chores in, 2, 2
in the, 12, 12
the long, 5, 4
long run, 2, 2
run this, 1, 1
can lead, 1, 1
lead to, 4, 4
to fierce, 1, 1
fierce quarrels, 1, 1
quarrels thus, 1, 1
thus dampening, 1, 1
dampening the, 1, 1
atmosphere in, 1, 1
family therefore, 1, 1
therefore if, 1, 1
if everyone, 1, 1
everyone shares, 2, 2
shares household, 1, 1
chores a, 1, 1
happy family, 2, 1
family life, 3, 2
life will, 1, 1
be guaranteed, 1, 1
guaranteed secondly, 1, 1
secondly children, 1, 1
children as, 1, 1
as parents, 1, 1
parents can, 2, 1
can benefits, 1, 1
benefits from, 1, 1
from sharing, 1, 1
sharing household, 1, 1
chores fairly, 2, 1
fairly children, 1, 1
children can, 1, 1
can learn, 4, 4
learn to, 10, 7
on responsibilities, 1, 1
responsibilities while, 1, 1
while parents, 1, 1
a break, 1, 1
break after, 1, 1
after a, 4, 4
long exhausting, 1, 1
exhausting day, 2, 2
day at, 3, 3
at work, 7, 4
work in, 1, 1
in general, 2, 2
general the, 1, 1
chores plays, 1, 1
plays an, 3, 3
an essential, 1, 1
essential role, 1, 1
role in, 3, 3
family as, 1, 1
as for, 10, 9
family household, 1, 1
are well-distributed, 1, 1
well-distributed my, 1, 1
my father, 4, 4
father does, 1, 1
does the, 4, 4
laundry every, 1, 1
every day, 6, 6
day while, 3, 3
mother cooks, 1, 1
cooks dinner, 2, 2
dinner and, 2, 2
and cleans, 2, 2
kitchen my, 1, 1
brother vacuums, 1, 1
vacuums the, 2, 2
floor while, 1, 1
while i, 1, 1
i mop, 1, 1
floor moreover, 1, 1
moreover we, 1, 1
we take, 3, 3
take turns, 3, 3
turns taking, 1, 1
the garbage, 3, 3
garbage and, 1, 1
and cleaning, 2, 2
bathroom once, 2, 2
once in, 3, 3
a while, 4, 4
while while, 1, 1
while mopping, 1, 1
floor is, 1, 1
is quite, 3, 3
quite easy, 1, 1
easy cleaning, 1, 1
bathroom is, 1, 1
is by, 1, 1
by no, 2, 2
no means, 2, 2
means a, 2, 2
a simple, 1, 1
simple task, 1, 1
task first, 1, 1
first of, 6, 6
all washing, 1, 1
toilet takes, 1, 1
takes a, 2, 2
of effort, 1, 1
effort as, 1, 1
to crouch, 1, 1
crouch down, 1, 1
and brush, 1, 1
brush the, 1, 1
toilet usually, 1, 1
usually causing, 1, 1
causing pain, 1, 1
pain in, 2, 2
my back, 1, 1
back next, 1, 1
next the, 1, 1
the smell, 1, 1
smell of, 1, 1
the cleaning, 2, 1
cleaning detergent, 1, 1
detergent is, 1, 1
is piercing, 1, 1
piercing to, 1, 1
my nose, 1, 1
nose nevertheless, 1, 1
nevertheless i, 1, 1
no option, 1, 1
option but, 1, 1
to endure, 2, 2
endure the, 2, 2
the awful, 1, 1
awful smell, 1, 1
smell throughout, 1, 1
cleaning process, 1, 1
process last, 2, 2
last but, 5, 5
but not, 5, 5
not least, 5, 5
least when, 1, 1
am washing, 1, 1
the walls, 1, 1
walls i, 1, 1
never finish, 1, 1
finish it, 1, 1
it without, 1, 1
without getting, 2, 2
getting drenched, 1, 1
drenched my, 1, 1
my pants, 1, 1
pants become, 1, 1
become wet, 1, 1
wet and, 1, 1
and heavy, 1, 1
heavy and, 1, 1
my feet, 2, 2
feet get, 1, 1
get uncomfortable, 1, 1
uncomfortable after, 1, 1
after soaking, 1, 1
soaking in, 1, 1
in water, 1, 1
water for, 1, 1
for such, 1, 1
such a, 13, 10
time doing, 1, 1
doing household, 1, 1
chores is, 3, 3
is indeed, 1, 1
indeed tiring, 1, 1
tiring in, 1, 1
opinion however, 1, 1
however since, 1, 1
is tiring, 1, 1
tiring making, 1, 1
making one, 1, 1
one person, 3, 3
person do, 1, 1
do everything, 2, 2
everything in, 1, 1
thing people, 1, 1
people should, 4, 3
should do, 4, 4
do instead, 1, 1
instead people, 1, 1
should distribute, 1, 1
distribute household, 1, 1
fairly and, 1, 1
and do, 5, 5
do their, 5, 5
their parts, 2, 2
parts well, 1, 1
well in, 1, 1
in this, 7, 7
this way, 5, 5
way every, 1, 1
member can, 1, 1
can enjoy, 2, 2
life as, 1, 1
as derive, 1, 1
derive a, 2, 2
great sense, 3, 3
of accomplishment, 3, 3
of, 3, 3
prefer, 5, 5
written, 6, 6
caroline, 3, 3
strong, 7, 3
judging, 3, 3
title, 5, 5
crosses, 1, 1
mind, 21, 16
its, 46, 33
content, 4, 4
center, 2, 2
teenagers, 4, 4
build, 3, 3
appearance, 1, 1
inside, 5, 4
author, 7, 4
psychologist, 1, 1
utmost, 3, 3
encourage, 4, 4
taunt, 1, 1
shapes, 1, 1
add, 1, 1
real-life, 1, 1
ground, 7, 7
readers, 4, 4
reflect, 1, 1
adding, 1, 1
stronger, 2, 2
supports, 1, 1
main, 4, 3
confident, 7, 6
looks, 3, 3
constantly, 5, 4
disturbed, 1, 1
judgements, 1, 1
ease, 5, 5
stress, 4, 4
cheer, 2, 2
other, 3, 3
decision, 4, 4
i’ve, 7, 3
articles, 1, 1
above, 1, 1
caroline’s, 1, 1
vacation, 8, 8
of these, 1, 1
two books, 2, 2
books i, 2, 2
i prefer, 3, 3
prefer “everyone, 1, 1
yourself” written, 1, 1
written by, 4, 4
by caroline, 3, 3
caroline strong, 3, 3
strong judging, 1, 1
judging from, 1, 1
book title, 2, 2
title it, 1, 1
it crosses, 1, 1
crosses my, 1, 1
my mind, 6, 5
mind that, 1, 1
that its, 3, 3
its content, 1, 1
content might, 1, 1
might center, 1, 1
center on, 1, 1
on how, 4, 4
how we, 4, 4
we teenagers, 1, 1
teenagers should, 1, 1
should build, 1, 1
build confidence, 1, 1
confidence whether, 1, 1
whether on, 1, 1
the appearance, 1, 1
appearance or, 1, 1
or inside, 1, 1
inside i, 1, 1
assume the, 1, 1
the author, 6, 3
author to, 1, 1
a psychologist, 1, 1
psychologist and, 1, 1
and thus, 4, 4
thus she, 1, 1
is making, 1, 1
making her, 1, 1
her utmost, 2, 2
utmost efforts, 1, 1
to encourage, 2, 2
encourage those, 1, 1
those who, 9, 7
who don’t, 1, 1
don’t feel, 1, 1
feel pretty, 1, 1
pretty about, 1, 1
about themselves, 4, 4
to teach, 1, 1
teach those, 1, 1
who taunt, 1, 1
taunt others, 1, 1
others for, 5, 3
for their, 9, 7
their faces, 1, 1
faces or, 1, 1
or shapes, 1, 1
shapes to, 1, 1
to respect, 9, 7
respect others, 7, 5
others in, 1, 1
guess that, 1, 1
author will, 1, 1
will add, 1, 1
add some, 1, 1
some real-life, 1, 1
real-life cases, 1, 1
cases on, 1, 1
the ground, 7, 7
ground that, 2, 2
the readers, 3, 3
readers will, 1, 1
will better, 1, 1
better reflect, 1, 1
reflect to, 1, 1
to themselves, 1, 1
themselves also, 1, 1
also adding, 1, 1
adding stronger, 1, 1
stronger supports, 1, 1
supports to, 1, 1
to her, 7, 6
her ideas, 1, 1
ideas the, 1, 1
the main, 2, 2
main reason, 2, 2
my choice, 1, 1
choice is, 1, 1
am not, 3, 3
not quite, 1, 1
quite confident, 1, 1
confident about, 1, 1
my looks, 1, 1
looks and, 2, 2
am constantly, 1, 1
constantly disturbed, 1, 1
disturbed by, 1, 1
the unfair, 1, 1
unfair judgements, 1, 1
judgements by, 1, 1
by others, 1, 1
others therefore, 1, 1
to pick, 4, 4
pick a, 1, 1
a book, 6, 6
book that, 1, 1
that could, 4, 4
could ease, 1, 1
ease my, 2, 2
my stress, 1, 1
stress and, 2, 2
and cheer, 2, 2
cheer me, 1, 1
me up, 2, 2
up other, 1, 1
other reasons, 1, 1
reasons about, 1, 1
my decision, 1, 1
decision are, 1, 1
are that, 2, 2
that i’ve, 1, 1
i’ve read, 1, 1
read articles, 1, 1
articles about, 1, 1
about leadership, 2, 2
leadership and, 2, 2
and that, 6, 6
don’t fear, 1, 1
fear to, 3, 3
to stand, 2, 2
stand up, 1, 1
up and, 5, 5
the head, 1, 1
head of, 1, 1
a team, 3, 3
team above, 1, 1
above are, 1, 1
the reasons, 2, 2
reasons why, 3, 3
why i, 10, 9
i decide, 1, 1
decide to, 2, 2
make caroline’s, 1, 1
caroline’s book, 1, 1
book on, 1, 1
summer vacation, 3, 3
vacation reading, 1, 1
reading list, 1, 1
sunlight, 1, 1
stretched, 1, 1
elegantly, 1, 1
earth, 8, 6
lacquering, 1, 1
touch, 5, 2
golden, 2, 2
beams, 3, 2
birds, 3, 2
chirping, 1, 1
cheerful, 3, 3
tune, 2, 2
trees, 1, 1
wind, 5, 5
gently, 3, 3
caressed, 1, 1
rattling, 1, 1
leaves, 5, 5
yet, 11, 10
cool, 5, 5
spring, 1, 1
morning, 5, 5
cute, 1, 1
appreciating, 1, 1
beauty, 27, 14
offer, 8, 5
admired, 1, 1
harmonious, 1, 1
symphony, 1, 1
god, 2, 2
created, 2, 2
awe, 1, 1
reckless, 2, 2
indulged, 2, 2
bother, 4, 3
attention, 20, 15
tim, 8, 2
sue, 4, 1
petulant, 1, 1
recently, 2, 2
addicted, 2, 2
phones, 8, 4
started, 13, 11
neglect, 1, 1
chatted, 2, 2
bitter, 1, 1
sweets, 1, 1
groped, 1, 1
bag, 1, 1
iphone, 3, 3
immersed, 3, 3
kingdom, 1, 1
“candy, 1, 1
crush, 1, 1
eyes, 13, 9
glued, 2, 2
screen, 3, 2
kept, 14, 13
fiddling, 1, 1
fingers, 1, 1
listening, 9, 8
favorite, 7, 7
band, 2, 2
－, 2, 2
wanted’s, 1, 1
songs, 5, 5
preferred, 1, 1
headphones, 7, 6
maximum, 2, 2
danced, 2, 2
rhythm, 3, 3
beats, 1, 1
nobody, 2, 2
beside, 2, 2
luck, 4, 4
bumped, 8, 7
onto, 4, 4
oak, 1, 1
tree, 20, 14
forehead, 6, 6
instantly, 2, 2
swollen, 1, 1
rubbed, 1, 1
painful, 1, 1
got, 19, 12
several, 13, 13
bruises, 1, 1
nearly, 3, 3
encountered, 2, 2
accident, 12, 9
playing, 7, 6
failed, 5, 5
notice, 14, 11
series, 1, 1
furious, 3, 3
honks, 1, 1
driver, 9, 5
startled, 1, 1
realized, 9, 9
careless, 6, 5
foolish, 1, 1
fortunate, 1, 1
chance, 6, 5
root, 3, 3
bad, 11, 7
habits, 4, 4
fatal, 1, 1
dragged, 2, 2
their, 4, 4
guilt, 2, 2
regret, 5, 4
urged, 2, 2
cell, 8, 5
sun, 6, 5
reddish-orange, 1, 1
orb, 1, 1
west, 3, 3
horizon, 2, 2
leaving, 2, 2
clouds, 1, 1
painted, 2, 2
faint, 1, 1
hue, 1, 1
twilight, 1, 1
telepathically, 1, 1
looked, 5, 5
contentment, 1, 1
without, 4, 3
meaningless, 4, 4
cherish, 2, 2
time-, 1, 1
wasting, 2, 2
gadgets, 1, 1
seemingly, 3, 3
normal, 3, 2
breathtaking, 6, 6
sceneries, 7, 4
daily, 6, 5
lesson, 6, 5
deeply, 4, 4
engraved, 1, 1
depths, 1, 1
hearts, 3, 3
sunlight stretched, 1, 1
stretched elegantly, 1, 1
elegantly upon, 1, 1
upon the, 2, 2
the earth, 4, 3
earth lacquering, 1, 1
lacquering everything, 1, 1
everything with, 1, 1
a touch, 1, 1
touch of, 1, 1
of its, 7, 7
its golden, 1, 1
golden beams, 1, 1
beams the, 1, 1
the birds, 1, 1
birds were, 1, 1
were chirping, 1, 1
chirping a, 1, 1
a cheerful, 1, 1
cheerful tune, 1, 1
tune on, 1, 1
the trees, 1, 1
trees while, 1, 1
while the, 4, 4
the wind, 4, 4
wind gently, 1, 1
gently caressed, 1, 1
caressed the, 1, 1
the rattling, 1, 1
rattling leaves, 1, 1
leaves it, 1, 1
was yet, 1, 1
yet another, 1, 1
another cool, 1, 1
cool spring, 1, 1
spring morning, 1, 1
morning a, 1, 1
a mother, 2, 2
mother and, 6, 6
and her, 7, 6
her cute, 1, 1
cute little, 1, 1
little daughter, 2, 2
daughter were, 1, 1
were appreciating, 1, 1
appreciating the, 1, 1
the beauty, 11, 8
beauty which, 1, 1
which the, 3, 3
world had, 1, 1
had to, 5, 5
to offer, 2, 2
offer they, 1, 1
they admired, 1, 1
admired the, 1, 1
the harmonious, 1, 1
harmonious symphony, 1, 1
symphony god, 1, 1
god had, 1, 1
had created, 1, 1
created in, 1, 1
in awe, 1, 1
awe however, 1, 1
however two, 1, 1
two reckless, 1, 1
reckless students, 1, 1
students were, 1, 1
were too, 3, 2
too indulged, 1, 1
indulged in, 2, 2
in themselves, 2, 2
themselves that, 1, 1
that didn’t, 1, 1
didn’t even, 4, 3
even bother, 1, 1
bother to, 1, 1
to pay, 3, 3
pay attention, 3, 3
attention to, 6, 6
world tim, 1, 1
tim and, 2, 1
and sue, 2, 1
sue were, 1, 1
were that, 1, 1
that two, 2, 2
two petulant, 1, 1
petulant teenagers, 1, 1
teenagers they, 1, 1
they had, 2, 2
had been, 6, 5
a couple, 1, 1
couple for, 1, 1
two years, 2, 2
years recently, 1, 1
recently they, 1, 1
they were, 16, 12
were so, 3, 3
so addicted, 1, 1
addicted to, 2, 2
their mobile, 1, 1
mobile phones, 1, 1
phones that, 1, 1
they started, 1, 1
started to, 4, 4
to neglect, 1, 1
neglect each, 1, 1
each other, 16, 11
other they, 1, 1
they usually, 1, 1
usually chatted, 1, 1
chatted happily, 1, 1
happily and, 4, 4
and shared, 1, 1
shared the, 1, 1
the bitter, 1, 1
bitter and, 1, 1
and sweets, 1, 1
sweets of, 1, 1
of life, 10, 7
life on, 1, 1
on their, 12, 10
their way, 3, 3
school hand, 1, 1
hand in, 2, 2
in hand, 2, 2
hand but, 1, 1
but now, 1, 1
now sue, 1, 1
sue always, 1, 1
always groped, 1, 1
groped in, 1, 1
in her, 8, 7
her bag, 1, 1
bag for, 1, 1
for her, 2, 2
her iphone, 1, 1
iphone and, 1, 1
and immersed, 1, 1
immersed herself, 1, 1
herself in, 1, 1
the kingdom, 1, 1
kingdom of, 1, 1
of “candy, 1, 1
“candy crush, 1, 1
crush ”, 1, 1
” with, 1, 1
with her, 1, 1
her eyes, 4, 3
eyes glued, 1, 1
glued to, 2, 2
the screen, 2, 2
screen she, 1, 1
she kept, 1, 1
kept fiddling, 1, 1
fiddling her, 1, 1
her fingers, 1, 1
fingers to, 1, 1
complete the, 1, 1
the tasks, 2, 2
tasks as, 1, 1
for tim, 1, 1
tim he, 1, 1
he was, 8, 8
was always, 2, 2
always listening, 1, 1
listening to, 7, 7
to his, 13, 12
his favorite, 4, 4
favorite band, 1, 1
band －, 1, 1
－ the, 1, 1
the wanted’s, 1, 1
wanted’s songs, 1, 1
songs he, 1, 1
he preferred, 1, 1
preferred to, 1, 1
put on, 1, 1
on headphones, 1, 1
