word, tf, idf
the long, 2, 2
long time, 2, 2
time but, 1, 1
but if, 2, 2
you understand, 2, 2
the texture, 1, 1
texture of, 1, 1
the information, 3, 3
information you, 1, 1
can producing, 1, 1
producing some, 1, 1
new ideas, 1, 1
and comparing, 1, 1
comparing the, 1, 1
the others, 1, 1
others througout, 1, 1
througout of, 1, 1
my life, 1, 1
life was, 1, 1
was very, 2, 2
very luck, 1, 1
luck to, 1, 1
have a, 7, 7
good ralationship, 1, 1
ralationship with, 1, 1
with my, 3, 3
my teachers, 1, 1
teachers and, 1, 1
and coworkers, 1, 1
coworkers because, 1, 1
because above, 1, 1
the mentioned, 1, 1
mentioned always, 1, 1
always to, 1, 1
a invastigater, 1, 1
invastigater person, 1, 1
person it, 1, 1
me a, 2, 2
have own, 1, 1
own ideas, 1, 1
increasing, 6, 4
judgment, 1, 1
enthusiasm, 1, 1
political, 9, 1
issues, 4, 2
listless, 1, 1
criticism, 1, 1
students, 5, 1
accessible, 3, 2
interested, 4, 2
motivational, 1, 1
politics, 8, 1
past, 4, 3
spectrum, 4, 4
inclined, 2, 2
deliver, 3, 2
opinions, 2, 2
democracy, 2, 1
centuries, 1, 1
lord, 1, 1
king, 1, 1
dominate, 2, 2
scare, 1, 1
horror, 1, 1
punished, 1, 1
improper, 2, 2
speech, 10, 2
overwhelm, 1, 1
unique, 2, 2
chances, 3, 2
perform, 1, 1
peculiarity, 1, 1
fear, 1, 1
protection, 1, 1
humans, 3, 2
raises, 1, 1
growing, 1, 1
participate, 2, 1
discussing, 1, 1
enhance, 1, 1
willingness, 1, 1
widespread, 1, 1
television, 10, 3
network, 5, 3
enable, 3, 3
receive, 2, 2
decisions, 2, 1
immediately, 1, 1
contrary, 3, 3
short, 2, 2
message, 1, 1
takes, 2, 2
subjected, 1, 1
technology, 6, 3
first-hand, 1, 1
aboard, 1, 1
accumulated, 1, 1
reactions, 1, 1
extent, 4, 4
forum, 1, 1
distance, 1, 1
clicks, 1, 1
mouse, 1, 1
today, 9, 5
participation, 2, 1
prevalent, 1, 1
history, 1, 1
consequence, 1, 1
fault, 1, 1
predictable, 1, 1
historical, 1, 1
dilemma, 1, 1
volunteer, 1, 1
cardinal, 1, 1
attendance, 1, 1
embark, 2, 2
protestation, 1, 1
strike, 1, 1
threatening, 1, 1
bill, 1, 1
passed, 1, 1
catch, 2, 2
initiative, 1, 1
pop, 1, 1
requirements, 1, 1
election, 1, 1
with, 1, 1
quickly, 3, 3
spreading, 2, 2
rather, 2, 2
hundreds, 1, 1
affect, 2, 2
implementation, 3, 3
recently there, 1, 1
an increasing, 2, 2
increasing judgment, 1, 1
judgment on, 1, 1
on students, 1, 1
students lack, 1, 1
of enthusiasm, 1, 1
enthusiasm for, 1, 1
the political, 4, 1
political issues, 2, 1
issues in, 1, 1
the listless, 1, 1
listless attitude, 1, 1
attitude however, 1, 1
however such, 1, 1
such criticism, 1, 1
criticism is, 1, 1
stereotype students, 1, 1
students are, 2, 1
more accessible, 3, 2
accessible interested, 1, 1
interested and, 1, 1
and motivational, 1, 1
motivational to, 1, 1
to politics, 1, 1
politics than, 1, 1
than in, 1, 1
the past, 3, 2
past for, 1, 1
a spectrum, 3, 3
spectrum of, 4, 4
reasons students, 1, 1
are inclined, 2, 2
inclined to, 2, 2
to deliver, 3, 2
deliver their, 1, 1
their opinions, 1, 1
opinions on, 1, 1
on politics, 1, 1
politics because, 1, 1
the development, 2, 2
development of, 3, 3
of democracy, 1, 1
democracy centuries, 1, 1
centuries ago, 1, 1
ago the, 1, 1
the lord, 1, 1
lord and, 1, 1
the king, 1, 1
king dominate, 1, 1
dominate the, 2, 2
whole country, 1, 1
country and, 1, 1
the atmosphere, 1, 1
atmosphere of, 1, 1
of scare, 1, 1
scare and, 1, 1
and horror, 1, 1
horror for, 1, 1
for being, 1, 1
being punished, 1, 1
punished by, 1, 1
by improper, 1, 1
improper speech, 1, 1
speech overwhelm, 1, 1
overwhelm the, 1, 1
city students, 1, 1
students who, 1, 1
have unique, 1, 1
unique perspectives, 1, 1
perspectives have, 1, 1
no chances, 1, 1
chances to, 1, 1
to perform, 1, 1
perform peculiarity, 1, 1
peculiarity in, 1, 1
in fear, 1, 1
fear of, 1, 1
the imminent, 1, 1
imminent punishment, 1, 1
punishment protection, 1, 1
protection of, 1, 1
right of, 1, 1
of humans, 2, 2
humans raises, 1, 1
raises leading, 1, 1
a growing, 1, 1
growing amount, 1, 1
of students, 2, 1
students to, 3, 2
to participate, 1, 1
participate in, 2, 1
in discussing, 1, 1
discussing the, 1, 1
political events, 1, 1
events enhance, 1, 1
enhance the, 1, 1
the willingness, 1, 1
willingness for, 1, 1
for students, 2, 2
attend the, 2, 2
the politics, 1, 1
politics the, 1, 1
the widespread, 1, 1
widespread information, 1, 1
information via, 1, 1
via television, 1, 1
television and, 1, 1
and network, 2, 2
network enable, 1, 1
enable people, 1, 1
including students, 1, 1
students receive, 1, 1
receive political, 1, 1
political decisions, 1, 1
decisions immediately, 1, 1
immediately on, 1, 1
the contrary, 2, 2
contrary even, 1, 1
even a, 1, 1
a short, 2, 2
short message, 1, 1
message takes, 1, 1
takes a, 1, 1
a long, 3, 2
long period, 1, 1
period to, 1, 1
deliver students, 1, 1
students subjected, 1, 1
subjected to, 1, 1
the impact, 1, 1
impact of, 1, 1
of technology, 1, 1
technology could, 1, 1
could reach, 1, 1
the first-hand, 1, 1
first-hand information, 1, 1
information of, 3, 3
of every, 2, 2
every domestic, 1, 1
domestic and, 1, 1
and aboard, 1, 1
aboard political, 1, 1
issues the, 1, 1
the large, 1, 1
large accumulated, 1, 1
accumulated reactions, 1, 1
reactions by, 1, 1
by students, 2, 2
students that, 1, 1
are interested, 3, 2
interested in, 3, 2
in some, 2, 2
some aspects, 1, 1
aspects of, 2, 2
of political, 1, 1
political related, 1, 1
related decisions, 1, 1
decisions to, 1, 1
to some, 3, 3
some extent, 4, 4
extent influence, 1, 1
influence the, 1, 1
the execution, 3, 3
execution meanwhile, 1, 1
the network, 1, 1
network forum, 1, 1
forum makes, 1, 1
makes the, 1, 1
the discussion, 1, 1
discussion of, 1, 1
of politics, 1, 1
politics more, 1, 1
accessible making, 1, 1
making politics, 1, 1
politics nowadays, 1, 1
nowadays no, 1, 1
longer a, 1, 1
long distance, 1, 1
distance from, 1, 1
from students, 1, 1
students just, 1, 1
just clicks, 1, 1
clicks of, 1, 1
a mouse, 1, 1
mouse can, 1, 1
can students, 1, 1
students talk, 1, 1
talk over, 1, 1
over the, 1, 1
the issues, 1, 1
issues with, 1, 1
same interest, 1, 1
interest students, 1, 1
students today, 1, 1
today increase, 1, 1
increase politics, 1, 1
politics participation, 1, 1
participation also, 1, 1
also because, 1, 1
the prevalent, 1, 1
prevalent understanding, 1, 1
understanding of, 1, 1
of history, 1, 1
history the, 1, 1
the consequence, 1, 1
consequence of, 1, 1
the fault, 1, 1
fault of, 1, 1
of wrong, 1, 1
wrong political, 1, 1
political decision, 1, 1
decision is, 1, 1
is predictable, 1, 1
predictable with, 1, 1
the assistance, 2, 2
assistance of, 2, 2
of historical, 1, 1
historical events, 1, 1
events for, 1, 1
of avoiding, 1, 1
avoiding a, 1, 1
a subliminal, 1, 1
subliminal dilemma, 1, 1
dilemma in, 1, 1
future students, 1, 1
students volunteer, 1, 1
volunteer to, 1, 1
a cardinal, 1, 1
cardinal attendance, 1, 1
attendance in, 1, 1
in politics, 2, 1
politics some, 1, 1
some students, 1, 1
students embark, 1, 1
embark on, 2, 2
the protestation, 1, 1
protestation or, 1, 1
or strike, 1, 1
strike to, 1, 1
protect their, 1, 1
their right, 1, 1
right while, 1, 1
while a, 2, 2
a threatening, 1, 1
threatening bill, 1, 1
bill is, 1, 1
is passed, 1, 1
passed moreover, 1, 1
moreover other, 1, 1
other students, 1, 1
students catch, 1, 1
catch the, 2, 2
advancing initiative, 1, 1
initiative by, 1, 1
by pop, 1, 1
pop political, 1, 1
political requirements, 1, 1
requirements or, 1, 1
or participate, 1, 1
the election, 1, 1
election with, 1, 1
with the, 1, 1
the democracy, 1, 1
democracy developing, 1, 1
developing the, 1, 1
political information, 1, 1
information quickly, 1, 1
quickly spreading, 1, 1
spreading and, 1, 1
and responsibility, 1, 1
responsibility in, 1, 1
future increasing, 1, 1
increasing amount, 1, 1
politics via, 1, 1
via various, 1, 1
various ways, 1, 1
ways rather, 1, 1
rather than, 2, 2
than hundreds, 1, 1
hundreds of, 1, 1
of years, 1, 1
ago students, 1, 1
students affect, 1, 1
affect the, 1, 1
the implementation, 1, 1
implementation of, 1, 1
political system, 1, 1
system in, 1, 1
in not, 1, 1
only network, 1, 1
network discussion, 1, 1
discussion but, 1, 1
also physical, 1, 1
physical participation, 1, 1
spending, 10, 5
lots, 5, 3
sport, 7, 2
channel, 2, 1
results, 5, 3
picture, 1, 1
accused, 2, 2
wasting, 1, 1
lacking, 2, 2
sociality, 2, 2
influencing, 1, 1
performance, 5, 4
accusation, 1, 1
justified, 2, 2
pros, 1, 1
cons, 1, 1
induce, 1, 1
body, 3, 2
due, 3, 3
thousands, 1, 1
practices, 2, 2
favorite, 6, 1
teams, 1, 1
outstanding, 2, 2
athletes, 2, 1
encouraged, 1, 1
records, 3, 2
adjust, 2, 2
times, 3, 2
causes, 3, 3
benign, 1, 1
effects, 2, 1
addicting, 1, 1
socialization, 3, 1
indeed, 1, 1
extreme, 3, 3
addiction, 1, 1
impede, 1, 1
break, 2, 2
ice, 1, 1
people, 7, 5
usually, 3, 3
start, 1, 1
getting, 2, 2
through, 6, 4
mutual, 2, 1
topic, 7, 4
difficult, 2, 2
task, 2, 2
abreast, 2, 2
enthusiastically, 1, 1
talking, 2, 2
fighting, 1, 1
habits, 1, 1
friendship, 2, 2
create, 3, 3
visible, 1, 1
profits, 4, 2
nowadays, 1, 1
enterprises, 1, 1
spanning, 2, 2
bars, 1, 1
thesis, 1, 1
restaurants, 3, 2
advertisement, 13, 4
business, 6, 4
hundreds, 1, 1
industries, 2, 2
combined, 1, 1
worker, 1, 1
influenced, 1, 1
loss, 1, 1
arbitrary, 1, 1
say, 6, 6
abysmal, 1, 1
created, 2, 2
broadcasted, 1, 1
cannot, 3, 3
allowed, 1, 1
sink, 2, 2
oblivion, 1, 1
despite, 4, 4
disadvantages, 3, 2
supporting, 1, 1
outweigh, 1, 1
that spending, 2, 1
spending lots, 1, 1
lots of, 5, 3
the sport, 2, 1
sport channel, 1, 1
channel results, 1, 1
results in, 1, 1
in negative, 1, 1
negative effect, 1, 1
effect is, 4, 4
no seeing, 1, 1
whole picture, 1, 1
picture although, 1, 1
although to, 1, 1
extent spending, 1, 1
spending too, 2, 1
too much, 3, 2
much time, 3, 1
time watching, 3, 1
watching sport, 2, 1
sport is, 2, 1
is accused, 1, 1
accused of, 2, 2
of wasting, 1, 1
wasting time, 1, 1
time lacking, 1, 1
lacking sociality, 1, 1
sociality and, 1, 1
and influencing, 1, 1
influencing the, 1, 1
the performance, 2, 2
performance on, 1, 1
on working, 3, 1
working such, 1, 1
such accusation, 1, 1
accusation may, 1, 1
may not, 4, 4
not be, 2, 2
be justified, 2, 2
justified because, 2, 2
because spending, 1, 1
spending time, 5, 5
watching sports, 4, 1
sports on, 3, 1
on television, 6, 1
television could, 1, 1
be pros, 1, 1
pros rather, 1, 1
than cons, 1, 1
cons some, 1, 1
on sport, 1, 1
sport can, 2, 1
can induce, 1, 1
induce no, 1, 1
no benefits, 1, 1
benefits on, 1, 1
on our, 2, 2
our body, 2, 2
body due, 1, 1
due to, 3, 3
in physical, 2, 1
physical movement, 1, 1
movement however, 1, 1
stereotype thousands, 1, 1
thousands of, 1, 1
people embark, 1, 1
sport practices, 1, 1
practices because, 1, 1
of watching, 1, 1
watching the, 2, 1
the favorite, 2, 1
favorite players, 1, 1
players or, 1, 1
or teams, 1, 1
teams on, 1, 1
television moreover, 1, 1
moreover watching, 1, 1
also beneficial, 1, 1
beneficial to, 1, 1
to skills, 1, 1
skills even, 1, 1
even the, 1, 1
most outstanding, 1, 1
outstanding athletes, 1, 1
athletes are, 1, 1
are encouraged, 1, 1
encouraged to, 1, 1
to watching, 2, 1
watching lots, 1, 1
of records, 1, 1
records to, 1, 1
to adjust, 1, 1
adjust their, 1, 1
their action, 1, 1
action for, 1, 1
person like, 1, 1
like you, 2, 2
you or, 2, 2
or me, 1, 1
me spending, 1, 1
spending times, 1, 1
times on, 1, 1
on sports, 1, 1
sports channel, 1, 1
channel causes, 1, 1
causes benign, 1, 1
benign effects, 1, 1
effects it, 1, 1
claimed that, 1, 1
that when, 2, 2
when addicting, 1, 1
addicting to, 1, 1
the sports, 5, 2
sports game, 1, 1
game on, 1, 1
television the, 1, 1
for socialization, 1, 1
socialization would, 1, 1
would decline, 1, 1
decline indeed, 1, 1
indeed in, 1, 1
some extreme, 2, 2
extreme situation, 1, 1
the addiction, 1, 1
addiction to, 1, 1
to television, 1, 1
television can, 1, 1
can impede, 1, 1
impede people, 1, 1
people from, 2, 2
from socialization, 1, 1
socialization however, 1, 1
however in, 2, 2
in most, 1, 1
most cases, 2, 2
cases the, 1, 1
the knowledge, 4, 3
of sport, 1, 1
can break, 2, 2
break the, 2, 2
the ice, 1, 1
ice between, 1, 1
between people, 1, 1
people people, 1, 1
people usually, 1, 1
usually start, 1, 1
start getting, 1, 1
getting familiar, 1, 1
others through, 1, 1
through a, 1, 1
a mutual, 1, 1
mutual topic, 1, 1
topic it, 1, 1
not a, 5, 5
a difficult, 1, 1
difficult task, 1, 1
task for, 1, 1
for those, 1, 1
those who, 1, 1
who spend, 1, 1
spend hours, 1, 1
hours a, 1, 1
a day, 1, 1
day watching, 1, 1
television or, 3, 1
or keeping, 1, 1
keeping abreast, 1, 1
abreast of, 2, 2
their favorite, 3, 1
favorite team, 5, 1
team by, 1, 1
by enthusiastically, 1, 1
enthusiastically talking, 1, 1
talking about, 1, 1
about sports, 1, 1
sports or, 2, 1
or fighting, 1, 1
fighting for, 1, 1
team often, 1, 1
often they, 1, 1
find mutual, 1, 1
mutual habits, 1, 1
habits to, 1, 1
keep their, 2, 2
their friendship, 2, 2
friendship easily, 1, 1
easily than, 1, 1
than others, 1, 1
others when, 1, 1
when more, 1, 1
more people, 1, 1
spend times, 1, 1
times watching, 1, 1
or following, 1, 1
following the, 1, 1
team it, 1, 1
can also, 2, 2
also create, 1, 1
create visible, 1, 1
visible profits, 1, 1
profits on, 2, 1
working nowadays, 1, 1
nowadays lots, 1, 1
of enterprises, 1, 1
enterprises are, 1, 1
sports events, 2, 1
events spanning, 1, 1
spanning from, 2, 2
sports bars, 1, 1
bars the, 1, 1
sports thesis, 1, 1
thesis restaurants, 1, 1
restaurants to, 1, 1
the advertisement, 6, 4
advertisement business, 1, 1
business related, 1, 1
to famous, 1, 1
famous athletes, 1, 1
athletes hundreds, 1, 1
hundreds of, 1, 1
of industries, 1, 1
industries are, 1, 1
are combined, 1, 1
combined through, 1, 1
through sports, 1, 1
events a, 1, 1
a worker, 1, 1
worker may, 1, 1
be influenced, 1, 1
influenced by, 1, 1
the win, 1, 1
win and, 1, 1
and loss, 1, 1
loss of, 1, 1
team but, 1, 1
but it, 3, 2
too arbitrary, 1, 1
arbitrary to, 1, 1
to say, 2, 2
say that, 2, 2
that that, 1, 1
that can, 1, 1
can lead, 1, 1
to negative, 1, 1
negative effects, 1, 1
effects on, 1, 1
working after, 1, 1
after all, 1, 1
all abysmal, 1, 1
abysmal profits, 1, 1
profits created, 1, 1
created by, 1, 1
by sports, 1, 1
sports broadcasted, 1, 1
broadcasted on, 1, 1
television cannot, 1, 1
cannot be, 1, 1
be allowed, 1, 1
allowed to, 1, 1
to sink, 1, 1
sink into, 2, 2
into oblivion, 1, 1
oblivion despite, 1, 1
despite the, 1, 1
the potential, 1, 1
potential disadvantages, 1, 1
disadvantages the, 1, 1
the benefits, 2, 2
benefits from, 1, 1
from spending, 1, 1
spending much, 1, 1
or television, 1, 1
or supporting, 1, 1
supporting a, 1, 1
a favorite, 1, 1
team outweigh, 1, 1
outweigh the, 1, 1
contrary for, 1, 1
for help, 1, 1
help in, 1, 1
exercise socialization, 1, 1
socialization and, 1, 1
and profits, 1, 1
on business, 1, 1
millions, 1, 1
possibilities, 1, 1
drive, 1, 1
explore, 2, 1
brand-new, 1, 1
unfurled, 1, 1
speaker, 2, 1
exciting, 1, 1
motivated, 1, 1
revealing, 1, 1
ambition, 2, 2
owned, 1, 1
proud, 1, 1
dedicating, 1, 1
myself, 4, 3
trend, 3, 3
blindly, 1, 1
drift, 1, 1
offered, 1, 1
steadily, 1, 1
growing, 1, 1
ages, 1, 1
asserting, 1, 1
computers, 1, 1
defeat, 1, 1
top, 1, 1
go, 1, 1
nonsense, 1, 1
reached, 2, 1
accomplishments, 1, 1
rates, 1, 1
image, 2, 2
recognition, 2, 1
these, 4, 3
improvements, 2, 1
thoroughly, 1, 1
reform, 1, 1
recognizing, 1, 1
abilities, 1, 1
undoubtedly, 2, 2
booster, 2, 2
involving, 1, 1
revolution, 1, 1
courses, 3, 1
realms, 1, 1
domains, 1, 1
separately, 1, 1
tandem, 1, 1
digital, 4, 2
signal, 3, 2
processing, 2, 1
security, 5, 1
artificial, 1, 1
intelligence, 1, 1
advantage, 4, 4
itinerate, 1, 1
region, 1, 1
sought, 1, 1
out, 8, 4
opportunities, 1, 1
undergraduate, 1, 1
career, 1, 1
signal, 4, 1
system, 1, 1
freshman, 1, 1
year, 4, 3
introduced, 2, 1
essential, 4, 4
mathematic, 1, 1
design, 5, 3
used, 7, 4
utilization, 3, 3
embryonic, 1, 1
despite, 1, 1
callowness, 1, 1
superficial, 2, 2
satisfy, 3, 2
curiosity, 1, 1
prompted, 1, 1
advanced, 2, 2
course, 3, 2
fundamentals, 1, 1
speech, 1, 1
processing, 2, 1
professor, 5, 1
lc, 1, 1
lee, 1, 1
establish, 3, 2
steady, 1, 1
step, 2, 2
operation, 1, 1
current, 1, 1
application, 4, 2
qa, 2, 1
machine, 4, 3
latent, 1, 1
analysis, 3, 1
not, 3, 3
built, 1, 1
aimed, 1, 1
aiding, 1, 1
misspelling, 1, 1
words, 4, 2
taiwanese, 1, 1
modified, 1, 1
articulate, 1, 1
anchors, 1, 1
connection, 2, 2
utterance, 1, 1
appear, 3, 3
speak, 1, 1
fast, 3, 2
hence, 2, 2
ignoring, 1, 1
original, 1, 1
pronouncement, 1, 1
individual, 3, 3
phonemes, 2, 1
compensate, 2, 1
detected, 1, 1
unclear, 1, 1
spelling, 1, 1
errors, 1, 1
while, 6, 5
viterbi, 1, 1
algorithm, 3, 2
applied, 1, 1
vocabulary, 1, 1
replace, 1, 1
ambiguous, 1, 1
revise, 1, 1
99, 1, 1
equivocal, 1, 1
spells, 1, 1
reasonable, 1, 1
word, 4, 4
matches, 1, 1
context, 2, 2
further, 1, 1
digital, 1, 1
tutored, 1, 1
chu-song, 1, 1
chen, 2, 1
classify, 1, 1
20, 2, 2
sounds, 1, 1
confined, 1, 1
hardware, 3, 2
cannily, 1, 1
calculate, 1, 1
model, 4, 1
size, 1, 1
training, 2, 1
prementioned, 1, 1
classes, 4, 3
laboratory, 1, 1
js, 1, 1
jang, 1, 1
selected, 1, 1
diarization, 1, 1
attempt, 1, 1
pursue, 3, 2
numerous, 3, 3
experiments, 1, 1
worked, 1, 1
allocate, 1, 1
trial, 1, 1
resulted, 1, 1
prospective, 1, 1
answer, 1, 1
recognized, 1, 1
importance, 1, 1
improving, 2, 2
failure, 1, 1
re-design, 1, 1
alternatives, 3, 3
ameliorating, 1, 1
previous, 3, 2
unsuccess, 1, 1
multiple, 2, 2
solutions, 4, 1
instead, 3, 3
insisting, 1, 1
mcff, 1, 1
dimensions, 1, 1
reduction, 2, 2
k-means, 1, 1
clustering, 1, 1
reaches, 1, 1
85, 1, 1
accuracy, 1, 1
tested, 1, 1
thousands, 1, 1
phone, 2, 2
forward, 1, 1
extending, 1, 1
coordinating, 1, 1
semester, 1, 1
internship, 2, 2
cyberon, 2, 1
corporation, 2, 1
last, 6, 4
summer, 2, 2
company, 2, 2
dedicated, 1, 1
providing, 1, 1
embedded, 1, 1
tts, 2, 1
responsibilities, 1, 1
implement, 3, 3
end-to-end, 1, 1
voice, 4, 2
google, 1, 1
translation-like, 1, 1
frustrated, 1, 1
initially, 1, 1
tried, 3, 3
simplify, 1, 1
tough, 1, 1
dividing, 1, 1
smaller, 1, 1
gradually, 3, 3
crystallizing, 1, 1
parts, 1, 1
thousand, 1, 1
chinese, 2, 2
sentences, 1, 1
dataset, 1, 1
complete, 1, 1
included, 1, 1
cutting, 1, 1
predicting, 1, 1
frame, 2, 1
establishing, 1, 1
models, 1, 1
fitting, 1, 1
spectrogram, 1, 1
frequency, 4, 2
recovering, 1, 1
helped, 1, 1
construct, 1, 1
prediction, 1, 1
recovery, 1, 1
goal, 3, 2
produce, 2, 2
human-like, 1, 1
voices, 1, 1
protended, 1, 1
capturing, 1, 1
crucial, 1, 1
features, 1, 1
trifling, 1, 1
discrepancies, 1, 1
milliseconds, 1, 1
armed, 1, 1
observe, 2, 2
insignificant, 1, 1
components, 1, 1
yield, 1, 1
dramatic, 1, 1
final, 1, 1
presentation, 2, 1
turned, 2, 2
hard-to-achieved, 1, 1
missions, 1, 1
transformed, 1, 1
precious, 1, 1
achievement, 1, 1
thrilled, 1, 1
touching, 1, 1
diversity, 1, 1
advanced, 1, 1
information, 1, 1
security, 1, 1
summer, 1, 1
ais3, 2, 1
latest, 1, 1
experimental, 1, 1
domestic, 1, 1
catch, 1, 1
flag, 1, 1
ctf, 1, 1
pre-exam, 1, 1
required, 3, 3
filter, 1, 1
qualified, 2, 2
attenders, 1, 1
ensure, 1, 1
capable, 1, 1
week, 1, 1
intense, 1, 1
arranged, 1, 1
elementary, 1, 1
subsequent, 1, 1
ameliorated, 1, 1
visualization, 1, 1
log, 2, 1
built-in, 1, 1
program, 1, 1
programs, 1, 1
operating, 1, 1
whenever, 1, 1
infected, 1, 1
trace, 1, 1
path, 2, 1
virus, 1, 1
budding, 1, 1
won, 1, 1
prize, 1, 1
forensics, 1, 1
extirpating, 1, 1
emphasizing, 1, 1
abnormal, 1, 1
document, 1, 1
forensic, 2, 1
investigators, 2, 1
save, 3, 3
browsing, 1, 1
irrelevant, 1, 1
highlighted, 1, 1
aspect, 1, 1
usability, 2, 1
applications, 1, 1
user-friendly, 1, 1
provide, 2, 2
analysts, 1, 1
willing, 3, 2
needle, 1, 1
haystack, 1, 1
both, 3, 2
correctness, 1, 1
always, 1, 1
imagining, 1, 1
users, 2, 1
interface, 1, 1
paper, 9, 3
audio, 1, 1
adversarial, 1, 1
examples, 1, 1
targeted, 1, 1
attacks, 1, 1
speech-to-text, 1, 1
nicholas, 1, 1
carlini, 1, 1
david, 1, 1
wagner, 1, 1
approach, 3, 2
audio, 2, 1
adversarial, 1, 1
attack, 3, 1
noise, 1, 1
injection, 1, 1
whitebox, 1, 1
recognization, 1, 1
owning, 1, 1
cross-domain, 1, 1
expand, 2, 1
graduate, 1, 1
exposing, 1, 1
congestion, 1, 1
attack, 1, 1
emerging, 1, 1
connected, 1, 1
vehicle, 1, 1
traffic, 1, 1
control, 1, 1
uci, 6, 1
present, 1, 1
technique, 3, 3
impressive, 3, 2
believed, 2, 2
adversaries, 1, 1
broadened, 1, 1
practical, 1, 1
provably, 1, 1
secure, 1, 1
coalition-resistant, 1, 1
group, 1, 1
signature, 1, 1
scheme, 1, 1
written, 1, 1
processer, 1, 1
g, 1, 1
tsudik, 1, 1
discusses, 1, 1
signature, 1, 1
scheme, 1, 1
cryptography-oriented, 1, 1
demonstrates, 1, 1
professors, 1, 1
abundant, 2, 2
definitely, 3, 3
under, 1, 1
instruction, 1, 1
expertise, 1, 1
wonderfully, 2, 2
overlap, 1, 1
previously, 1, 1
combining, 1, 1
regions, 2, 1
insisted, 1, 1
wide, 1, 1
proves, 1, 1
mobility, 1, 1
adaptability, 1, 1
confront, 1, 1
challenges, 1, 1
polish, 2, 2
that, 4, 4
captivating, 1, 1
inspired, 1, 1
symbolizes, 1, 1
hope, 2, 2
all-encompassing, 1, 1
ntu, 1, 1
interned, 1, 1
season, 1, 1
professors, 1, 1
affinities, 1, 1
chooses, 1, 1
endeavor, 1, 1
share, 8, 3
pleasure, 2, 2
millions of, 1, 1
of possibilities, 1, 1
possibilities drive, 1, 1
drive me, 1, 1
me to, 5, 3
to explore, 2, 1
explore the, 1, 1
the brand-new, 1, 1
